handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,Column2,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_19,Variant,,,,,,,,150000.0,true,,,InStock,,,,,4K HDR,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_19,Variant,,,,,,,,50000.0,true,,,InStock,,,,,FullHD HDR,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_19,Variant,,,,,,,,-50000.0,true,,,InStock,,,,,FullHD,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_19,Variant,,,,,,,,-200000.0,true,,,InStock,,,,,720p,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_19,Variant,,,,,,,,-150000.0,true,,,InStock,,,,,720p,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_19,Variant,,,,,,,,500000.0,true,,,InStock,,,,,Gốc,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_19,Variant,,,,,,,,50000.0,true,,,InStock,,,,,FullHD HDR,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_19,Variant,,,,,,,,200000.0,true,,,InStock,,,,,4K HDR,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_19,Variant,,,,,,,,-100000.0,true,,,InStock,,,,,FullHD,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_20,Product,Donnie Darko,"Vào ngày 2 tháng 10 năm 1988, Donnie Darko (Jake Gyllenhaal), một thiếu niên gặp nhiều rắc rối sống tại Middlesex, Virginia, bị đánh thức và dẫn ra ngoài bởi một sinh vật trong lốt của một con thỏ to lớn. Con thỏ tự nhận mình là ""Frank"" và nói với Darko rằng thế giới sẽ kết thúc trong 28 ngày, 6 giờ, 42 phút và 12 giây. Khi mặt trời mọc, Donnie thức dậy ở sân golf và về nhà. Cậu phát hiện ra một động cơ đã đâm vào phòng ngủ của cậu. Người chị gái của cậu, Elizabeth (Maggie Gyllenhaal), nói với cậu những nhân viên FAA cũng không biết động cơ đó từ đâu đến.","https://image.tmdb.org/t/p/w342/fhQoQfejY1hUcwyuLgpBrYs6uFt.jpg;https://image.tmdb.org/t/p/original/msCHK5Kh1YbdZ0zPJ2nzPUhhSN9.jpg""",,,,500000,,TRUE,PERCENT,0,InStock,,,Chất lượng,DROP_DOWN,720p;FullHD;FullHD HDR;4K HDR;Gốc,Định dạng,DROP_DOWN,Digital;Digital + Disc,,,,,,,,,,,,,Đạo diễn,Richard Kelly,Diễn viên chính,"Jake Gyllenhaal, Jena Malone, Patrick Swayze",Sound Track,Mad Word by Michael Andrews,Thể loại,Khoa học viễn tưởng,IMDb Rating,8,Quốc gia,Mỹ,Đánh giá của bạn,499,FALSE,,,,
product_20,Variant,,,,,,,,600000.0,true,,,InStock,,,,,Gốc,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_20,Variant,,,,,,,,150000.0,true,,,InStock,,,,,4K HDR,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_20,Variant,,,,,,,,50000.0,true,,,InStock,,,,,FullHD HDR,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_20,Variant,,,,,,,,-50000.0,true,,,InStock,,,,,FullHD,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_20,Variant,,,,,,,,-200000.0,true,,,InStock,,,,,720p,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_20,Variant,,,,,,,,-150000.0,true,,,InStock,,,,,720p,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_20,Variant,,,,,,,,500000.0,true,,,InStock,,,,,Gốc,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_20,Variant,,,,,,,,50000.0,true,,,InStock,,,,,FullHD HDR,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_20,Variant,,,,,,,,200000.0,true,,,InStock,,,,,4K HDR,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_20,Variant,,,,,,,,-100000.0,true,,,InStock,,,,,FullHD,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_21,Product,Thám Tử Sherlock (2010) ,"Sherlock là bộ phim truyền hình của Anh lấy bối cảnh hiện đại, dựa trên bộ truyện trinh thám nổi tiếng Sherlock Holmes của nhà văn Arthur Conan Doyle.",https://image.tmdb.org/t/p/w342/7WTsnHkbA0FaG6R9twfFde0I9hl.jpg;https://image.tmdb.org/t/p/original/hmLTIRtVyTHShJl2Wb8LHmvUgJm.jpg,,,,500000,,TRUE,PERCENT,0,InStock,,,Chất lượng,DROP_DOWN,720p;FullHD;FullHD HDR;4K HDR;Gốc,Định dạng,DROP_DOWN,Digital;Digital + Disc,,,,,,,,,,,,,Đạo diễn,"Mark Gatiss,Steven Moffat",Diễn viên chính,"Benedict Cumberbatch, Martin Freeman, Rupert Graves",Sound Track,"Opening Titles by David Arnold
War by David Arnold
Library Books by David Arnold",Thể loại,Bí ẩn,IMDb Rating,9.1,Quốc gia,Anh,Đánh giá của bạn,499,FALSE,,,,
product_21,Variant,,,,,,,,600000.0,true,,,InStock,,,,,Gốc,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_21,Variant,,,,,,,,150000.0,true,,,InStock,,,,,4K HDR,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_21,Variant,,,,,,,,50000.0,true,,,InStock,,,,,FullHD HDR,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_21,Variant,,,,,,,,-50000.0,true,,,InStock,,,,,FullHD,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_21,Variant,,,,,,,,-200000.0,true,,,InStock,,,,,720p,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_21,Variant,,,,,,,,-150000.0,true,,,InStock,,,,,720p,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_21,Variant,,,,,,,,500000.0,true,,,InStock,,,,,Gốc,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_21,Variant,,,,,,,,50000.0,true,,,InStock,,,,,FullHD HDR,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_21,Variant,,,,,,,,200000.0,true,,,InStock,,,,,4K HDR,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_21,Variant,,,,,,,,-100000.0,true,,,InStock,,,,,FullHD,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_22,Product,Dark Đêm lặng (2017),Một đứa trẻ mất tích đặt bốn gia đình vào một cuộc săn lùng điên cuồng để tìm câu trả lời khi họ phát hiện một bí ẩn kinh hoàng kéo dài ba thế hệ.,https://image.tmdb.org/t/p/w342/7yQyDCqSazrYTnmxdQLAZ8YDH87.jpg;https://image.tmdb.org/t/p/original/75HgaphatW0PDI3XIHQWZUpbhn6.jpg,,,,500000,,TRUE,PERCENT,0,InStock,,,Chất lượng,DROP_DOWN,720p;FullHD;FullHD HDR;4K HDR;Gốc,Định dạng,DROP_DOWN,Digital;Digital + Disc,,,,,,,,,,,,,Đạo diễn,"Baran bo Odar, Jantje Friese",Diễn viên chính,Louis Hofmann,Sound Track,"Goodbye by Apparat
If I could turn back time by Cher
Wishing Well by Stomper, Daniel Eppel",Thể loại,Bí ẩn,IMDb Rating,8.7,Quốc gia,Đức,Đánh giá của bạn,499,FALSE,,,,
product_22,Variant,,,,,,,,600000.0,true,,,InStock,,,,,Gốc,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_22,Variant,,,,,,,,150000.0,true,,,InStock,,,,,4K HDR,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_22,Variant,,,,,,,,50000.0,true,,,InStock,,,,,FullHD HDR,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_22,Variant,,,,,,,,-50000.0,true,,,InStock,,,,,FullHD,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_22,Variant,,,,,,,,-200000.0,true,,,InStock,,,,,720p,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_22,Variant,,,,,,,,-150000.0,true,,,InStock,,,,,720p,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_22,Variant,,,,,,,,500000.0,true,,,InStock,,,,,Gốc,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_22,Variant,,,,,,,,50000.0,true,,,InStock,,,,,FullHD HDR,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_22,Variant,,,,,,,,200000.0,true,,,InStock,,,,,4K HDR,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_22,Variant,,,,,,,,-100000.0,true,,,InStock,,,,,FullHD,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_23,Product,Cậu Bé Mất Tích (2016),"Khi một cậu bé mất tích, một thị trấn nhỏ khám phá ra một bí ẩn liên quan đến các thử nghiệm tối mật, sức mạnh siêu nhiên đáng sợ và một cô bé lạ lùng",https://image.tmdb.org/t/p/w342/49WJfeN0moxb9IPfGn8AIqMGskD.jpg;https://image.tmdb.org/t/p/original/56v2KjBlU4XaOv9rVYEQypROD7P.jpg,,,,500000,,TRUE,PERCENT,0,InStock,,,Chất lượng,DROP_DOWN,720p;FullHD;FullHD HDR;4K HDR;Gốc,Định dạng,DROP_DOWN,Digital;Digital + Disc,,,,,,,,,,,,,Đạo diễn,"Matt Duffer, Ross Duffer",Diễn viên chính,"Winona Ryder, Millie Bobby Brown, Finn Wolfhard, Charlie Heaton",Sound Track,"Every Breath You Take by The Police
Hazy Shade of Winter by Jim Hopper
Nocturnal Me by Echo",Thể loại,Bí ẩn,IMDb Rating,8.7,Quốc gia,Mỹ,Đánh giá của bạn,499,FALSE,,,,
product_23,Variant,,,,,,,,600000.0,true,,,InStock,,,,,Gốc,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_23,Variant,,,,,,,,150000.0,true,,,InStock,,,,,4K HDR,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_23,Variant,,,,,,,,50000.0,true,,,InStock,,,,,FullHD HDR,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_23,Variant,,,,,,,,-50000.0,true,,,InStock,,,,,FullHD,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_23,Variant,,,,,,,,-200000.0,true,,,InStock,,,,,720p,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_23,Variant,,,,,,,,-150000.0,true,,,InStock,,,,,720p,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_23,Variant,,,,,,,,500000.0,true,,,InStock,,,,,Gốc,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_23,Variant,,,,,,,,50000.0,true,,,InStock,,,,,FullHD HDR,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_23,Variant,,,,,,,,200000.0,true,,,InStock,,,,,4K HDR,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_23,Variant,,,,,,,,-100000.0,true,,,InStock,,,,,FullHD,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_24,Product,The Haunting of Hill House,Phim là sự đan xen quá khứ và hiện tại khi một gia đình ly tán phải đối mặt với những ký ức ám ảnh về ngôi nhà cũ cùng những biến cố kinh hoàng khiến họ phải rời đi.,https://image.tmdb.org/t/p/w342/38PkhBGRQtmVx2drvPik3F42qHO.jpg;https://image.tmdb.org/t/p/original/dQF17lG4OZ3pC4QD9iNjaMS96gO.jpg,,,,500000,,TRUE,PERCENT,0,InStock,,,Chất lượng,DROP_DOWN,720p;FullHD;FullHD HDR;4K HDR;Gốc,Định dạng,DROP_DOWN,Digital;Digital + Disc,,,,,,,,,,,,,Đạo diễn,Mike Flanagan,Diễn viên chính,"Michiel Huisman, Elizabeth Reaser, Kate Siegel",Sound Track,"Come Home by The Newton Brothers
Darkness and Chaos by The Newton Brothers
That Night by The Newton Brothers",Thể loại,Bí ẩn,IMDb Rating,8.6,Quốc gia,Mỹ,Đánh giá của bạn,499,FALSE,,,,
product_24,Variant,,,,,,,,600000.0,true,,,InStock,,,,,Gốc,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_24,Variant,,,,,,,,150000.0,true,,,InStock,,,,,4K HDR,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_24,Variant,,,,,,,,50000.0,true,,,InStock,,,,,FullHD HDR,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_24,Variant,,,,,,,,-50000.0,true,,,InStock,,,,,FullHD,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_24,Variant,,,,,,,,-200000.0,true,,,InStock,,,,,720p,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_24,Variant,,,,,,,,-150000.0,true,,,InStock,,,,,720p,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_24,Variant,,,,,,,,500000.0,true,,,InStock,,,,,Gốc,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_24,Variant,,,,,,,,50000.0,true,,,InStock,,,,,FullHD HDR,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_24,Variant,,,,,,,,200000.0,true,,,InStock,,,,,4K HDR,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_24,Variant,,,,,,,,-100000.0,true,,,InStock,,,,,FullHD,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_25,Product,Gravity Falls,"Bộ phim kể về những cuộc phiêu lưu của hai anh em sinh đôi Dipper và Mabel Pines (12 tuổi), khi mà bố mẹ cho họ đến chơi với chú Stan ở một thị trấn của Gravity Falls, Oregon. ""Grunkle"" Stan sống và làm việc tại Lều Bí Ẩn, một cái bẫy du lịch nơi thu phí chỉ cho một cái nhìn tại bảo tàng kỳ lạ nhất thế giới này; nhưng Dipper và Mabel biết thật sự là một thứ kì lạ gì đó đang xảy ra và họ phải dựa vào nhau để sống trong thị trấn không quen thuộc ấy",https://image.tmdb.org/t/p/w342/dNxEEK5CdNQbp4YcEtICXelRqvP.jpg;https://image.tmdb.org/t/p/original/cKVI3X6DGhzfAtNbZDyj8RcTWBq.jpg,,,,500000,,TRUE,PERCENT,0,InStock,,,Chất lượng,DROP_DOWN,720p;FullHD;FullHD HDR;4K HDR;Gốc,Định dạng,DROP_DOWN,Digital;Digital + Disc,,,,,,,,,,,,,Đạo diễn,Alex Hirsch,Diễn viên chính,"Kristen Schaal, Linda Cardellini, Jason Ritter",Sound Track,"Discord Girl
Taking Over Midnight
Mabel Girl",Thể loại,Bí ẩn,IMDb Rating,8.9,Quốc gia,Mỹ,Đánh giá của bạn,499,FALSE,,,,
product_25,Variant,,,,,,,,600000.0,true,,,InStock,,,,,Gốc,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_25,Variant,,,,,,,,150000.0,true,,,InStock,,,,,4K HDR,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_25,Variant,,,,,,,,50000.0,true,,,InStock,,,,,FullHD HDR,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_25,Variant,,,,,,,,-50000.0,true,,,InStock,,,,,FullHD,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_25,Variant,,,,,,,,-200000.0,true,,,InStock,,,,,720p,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_25,Variant,,,,,,,,-150000.0,true,,,InStock,,,,,720p,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_25,Variant,,,,,,,,500000.0,true,,,InStock,,,,,Gốc,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_25,Variant,,,,,,,,50000.0,true,,,InStock,,,,,FullHD HDR,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_25,Variant,,,,,,,,200000.0,true,,,InStock,,,,,4K HDR,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_25,Variant,,,,,,,,-100000.0,true,,,InStock,,,,,FullHD,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_26,Product,The Lord of the Rings 3: The Return of the King,"Sauron huy động toàn lực cho trận chiến khốc liệt cuối cùng, tấn công vào Gondor – vùng đất huyết mạch của loài người. Gondor dưới sự lãnh đạo của vị vua nhu nhược trở nên quá mong manh và nguy ngập. Đó chính là lúc những người anh hùng phát huy hết khả năng của mình. Cùng với sự hỗ trợ của các chiến binh Rohan, lực lượng những hồn ma bị nguyền rủa trong khe núi, Aragorn đã thống lĩnh những người Gondor chống lại Sauron, anh đã thực hiện sứ mệnh mà số phận giao phó cho mình, Aragorn sinh ra để trở thành Vua của Gondor, anh đã chứng minh điều đó. Cùng lúc đó, Frodo và Sam tiếp tục dấn sâu vào vùng đất ma quỷ đầy hiểm nguy để thực thi sứ mạng của mình, sứ mạng tiêu hủy Chiếc Nhẫn Quyền Lực. Có thể nói Sự Trở Lại Của Nhà Vua Phim là phần có nội dung hấp dẫn cùng những màn chiến đấu cực hay, cực kỳ hoành tráng. ""The Lord Of The Ring 3"" không chỉ làm mê mẩn khán giả yêu phim mà còn chinh phục trái tim các nhà phê bình điện ảnh với 11 giải Oscar ‘2004 trong đó có Oscar Phim hay nhất và Oscar Đạo diễn xuất sắc nhất.",https://image.tmdb.org/t/p/w342/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg;https://image.tmdb.org/t/p/original/lXhgCODAbBXL5buk9yEmTpOoOgR.jpg,,,,500000,,TRUE,PERCENT,0,InStock,,,Chất lượng,DROP_DOWN,720p;FullHD;FullHD HDR;4K HDR;Gốc,Định dạng,DROP_DOWN,Digital;Digital + Disc,,,,,,,,,,,,,Đạo diễn,Peter Jackson,Diễn viên chính,"Elijah Wood, Ian McKellen, Viggo Mortensen",Sound Track,"A Storm is coming by Howard Shore
Minas Tirith by Howard Shore
Hope and memory by Howard Shore",Thể loại,Phiêu lưu,IMDb Rating,9,Quốc gia,Mỹ,Đánh giá của bạn,499,FALSE,,,,
product_26,Variant,,,,,,,,600000.0,true,,,InStock,,,,,Gốc,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_26,Variant,,,,,,,,150000.0,true,,,InStock,,,,,4K HDR,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_26,Variant,,,,,,,,50000.0,true,,,InStock,,,,,FullHD HDR,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_26,Variant,,,,,,,,-50000.0,true,,,InStock,,,,,FullHD,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_26,Variant,,,,,,,,-200000.0,true,,,InStock,,,,,720p,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_26,Variant,,,,,,,,-150000.0,true,,,InStock,,,,,720p,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_26,Variant,,,,,,,,500000.0,true,,,InStock,,,,,Gốc,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_26,Variant,,,,,,,,50000.0,true,,,InStock,,,,,FullHD HDR,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_26,Variant,,,,,,,,200000.0,true,,,InStock,,,,,4K HDR,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_26,Variant,,,,,,,,-100000.0,true,,,InStock,,,,,FullHD,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27,Product,Interstellar,"Trong tương lai, các nguồn tài nguyên thiên nhiên trên trái đất dần cạn kiệt dẫn loài người tới bờ của sự huỷ diệt, thức ăn khan hiếm và NASA thì không còn nữa. Cooper, một nông dân trước đây từng là kỹ sư và phi công thử nghiệm của NASA, sống cùng với bố vợ, con trai và con gái 10 tuổi Murphy. Murphy tin rằng, căn phòng của mình bị ám bởi một thế lực siêu nhiên đang cố gắng liên lạc với mình. Murphy và cha (Cooper) phát hiện ra rằng thế lực siêu nhiên đó là một dạng thông minh chưa được biết đến đang gửi các thông điệp đã được mã hoá cho mình thông qua sóng hấp dẫn...Một đoàn thám hiểm vũ trụ sử dụng một hố đen mới được khám phá để du hành xuyên không gian đến những vì sao xa xôi và tìm kiếm hy vọng cho loài người. “Interstellar” là biên niên ký về cuộc phiêu lưu vĩ đại của một nhóm các nhà thám hiểm sử dụng khám phá mới về lỗ đen vũ trụ để vượt qua các giới hạn thông thường trong du hành không gian, chinh phục khoảng không mênh mông trên một chuyến hành trình xuyên dải ngân hà...",https://image.tmdb.org/t/p/w342/gEU2QniE6E77NI6lCU6MxlNBvIx.jpg;https://image.tmdb.org/t/p/original/vgnoBSVzWAV9sNQUORaDGvDp7wx.jpg,,,,500000,,TRUE,PERCENT,0,InStock,,,Chất lượng,DROP_DOWN,720p;FullHD;FullHD HDR;4K HDR;Gốc,Định dạng,DROP_DOWN,Digital;Digital + Disc,,,,,,,,,,,,,Đạo diễn,Christopher Nolan,Diễn viên chính,"Matthew McConaughey, Jessica Chastain, Anne Hathaway",Sound Track,"Dreaming of the Crash by Hans Zimmer
Dust by Hans Zimmer
Day one by Hans Zimmer",Thể loại,Phiêu lưu,IMDb Rating,8.6,Quốc gia,"Anh, Mỹ",Đánh giá của bạn,499,FALSE,,,,
product_27,Variant,,,,,,,,600000.0,true,,,InStock,,,,,Gốc,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27,Variant,,,,,,,,150000.0,true,,,InStock,,,,,4K HDR,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27,Variant,,,,,,,,50000.0,true,,,InStock,,,,,FullHD HDR,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27,Variant,,,,,,,,-50000.0,true,,,InStock,,,,,FullHD,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27,Variant,,,,,,,,-200000.0,true,,,InStock,,,,,720p,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27,Variant,,,,,,,,-150000.0,true,,,InStock,,,,,720p,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27,Variant,,,,,,,,500000.0,true,,,InStock,,,,,Gốc,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27,Variant,,,,,,,,50000.0,true,,,InStock,,,,,FullHD HDR,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27,Variant,,,,,,,,200000.0,true,,,InStock,,,,,4K HDR,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_27,Variant,,,,,,,,-100000.0,true,,,InStock,,,,,FullHD,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_28,Product,Inception,"Dom Cobb không phải là một đạo chích tầm thường, anh ta là bực thầy về đánh cắp, có thể xâm nhập vào cõi vô thức của bất kỳ người nào để đánh cắp những bí mật thầm kín nhất của người đó. Muốn thực hiện chuyện này, anh ta bước vào những giấc mơ của người đó. “Chúng ta tạo ra thế giới của giấc mơ. Chúng ta đưa đối tượng vào thế giới giấc mơ đó và đối tượng sẽ phun ra hết những bí mật, rồi chúng ta sẽ đánh cắp các bí mật đó.” Nhưng đã đến lúc Cobb mệt mỏi với những tội phạm thực hiện theo yêu cầu của các tổng công ty. Anh muốn quay lại cuộc sống bình thường như mọi người. Muốn vậy, anh phải làm một công tác cuối cùng cho Saito, một đại gia nắm tẩy của Cobb trước nhà chức trách Mỹ. Nhưng thay vì đánh cắp thông tin, Saito muốn cấy một ý tưởng vào óc của tổng công ty đối thủ cạnh tranh. Khi đã mang ý tưởng ấy rồi, đối thủ này chỉ có một con đường là sập tiệm.",https://image.tmdb.org/t/p/w342/8IB2e4r4oVhHnANbnm7O3Tj6tF8.jpg;https://image.tmdb.org/t/p/original/s3TBrRGB1iav7gFOCNx3H31MoES.jpg,,,,500000,,TRUE,PERCENT,0,InStock,,,Chất lượng,DROP_DOWN,720p;FullHD;FullHD HDR;4K HDR;Gốc,Định dạng,DROP_DOWN,Digital;Digital + Disc,,,,,,,,,,,,,Đạo diễn,Christopher Nolan,Diễn viên chính,"Leonardo DiCaprio,  Joseph Gordon-Levitt, Ellen Page",Sound Track,"Half remembered dream by Hans Zimmer
Radical Notion by Hans Zimmer
Mombasa by Hans Zimmer",Thể loại,Phiêu lưu,IMDb Rating,8.8,Quốc gia,"Anh, Mỹ",Đánh giá của bạn,499,FALSE,,,,
product_28,Variant,,,,,,,,600000.0,true,,,InStock,,,,,Gốc,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_28,Variant,,,,,,,,150000.0,true,,,InStock,,,,,4K HDR,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_28,Variant,,,,,,,,50000.0,true,,,InStock,,,,,FullHD HDR,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_28,Variant,,,,,,,,-50000.0,true,,,InStock,,,,,FullHD,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_28,Variant,,,,,,,,-200000.0,true,,,InStock,,,,,720p,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_28,Variant,,,,,,,,-150000.0,true,,,InStock,,,,,720p,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_28,Variant,,,,,,,,500000.0,true,,,InStock,,,,,Gốc,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_28,Variant,,,,,,,,50000.0,true,,,InStock,,,,,FullHD HDR,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_28,Variant,,,,,,,,200000.0,true,,,InStock,,,,,4K HDR,,,Digital + Disc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_28,Variant,,,,,,,,-100000.0,true,,,InStock,,,,,FullHD,,,Digital,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
